,QC Method,Type,Folder,Name,Date,Time,Status,Vial,AS Method,Chromatographic Method,MS Method,DP Method,Update Calibration,Cal. Std. to Replace
679,Do Nothing,Sample,1D,SPP L3-0.1 pg/uL Split 20-1 (5 fg on Col) BT-PV2 1D:6,4/25/2018,2:52:29 AM,Done,123,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
680,Do Nothing,Sample,1D,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV2 1D,4/25/2018,3:35:04 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
681,Do Nothing,Sample,1D,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV2 1D:2,4/25/2018,4:18:22 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
682,Do Nothing,Sample,1D,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV2 1D:3,4/25/2018,5:00:57 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
683,Do Nothing,Sample,1D,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV2 1D:4,4/25/2018,5:43:35 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
684,Do Nothing,Sample,1D,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV2 1D:5,4/25/2018,6:28:24 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
685,Do Nothing,Sample,1D,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV2 1D:6,4/25/2018,7:10:07 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
686,Do Nothing,Sample,1D,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV2 1D,4/25/2018,7:53:28 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
687,Do Nothing,Sample,1D,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV2 1D:2,4/25/2018,8:36:04 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
688,Do Nothing,Sample,1D,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV2 1D:3,4/25/2018,9:18:42 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
689,Do Nothing,Sample,1D,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV2 1D:4,4/25/2018,10:02:10 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
690,Do Nothing,Sample,1D,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV2 1D:5,4/25/2018,10:44:17 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
691,Do Nothing,Sample,1D,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV2 1D:6,4/25/2018,11:26:12 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
692,Do Nothing,Sample,1D,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV2 1D,4/25/2018,12:09:26 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
693,Do Nothing,Sample,1D,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV2 1D:2,4/25/2018,12:52:09 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
694,Do Nothing,Sample,1D,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV2 1D:3,4/25/2018,1:34:47 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
695,Do Nothing,Sample,1D,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV2 1D:4,4/25/2018,2:17:19 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
696,Do Nothing,Sample,1D,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV2 1D:5,4/25/2018,3:00:39 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
697,Do Nothing,Sample,1D,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV2 1D:6,4/25/2018,3:42:30 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
698,Do Nothing,Sample,1D,,4/25/2018,3:51:21 PM,Error,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
699,Do Nothing,Sample,1D,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D,4/26/2018,8:31:58 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
700,Do Nothing,Sample,1D,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:2,4/26/2018,9:14:35 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
701,Do Nothing,Sample,1D,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:3,4/26/2018,9:57:26 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
702,Do Nothing,Sample,1D,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:4,4/26/2018,10:41:59 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
703,Do Nothing,Sample,1D,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:5,4/26/2018,11:25:27 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
704,Do Nothing,Sample,1D,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV2 1D:6,4/26/2018,12:07:58 PM,Done,127,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
705,Do Nothing,Sample,1D,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV2 1D,4/26/2018,12:50:43 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
706,Do Nothing,Sample,1D,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV2 1D:2,4/26/2018,1:33:08 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
707,Do Nothing,Sample,1D,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV2 1D:3,4/26/2018,2:15:58 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
708,Do Nothing,Sample,1D,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV2 1D:4,4/26/2018,2:58:37 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
709,Do Nothing,Sample,1D,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV2 1D:5,4/26/2018,3:41:58 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
710,Do Nothing,Sample,1D,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV2 1D:6,4/26/2018,4:24:30 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
711,Do Nothing,Sample,1D,SPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV2 1D,4/26/2018,5:07:07 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
712,Do Nothing,Sample,1D,SPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV2 1D:2,4/26/2018,5:51:43 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
713,Do Nothing,Sample,1D,SPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV2 1D:3,4/26/2018,6:34:24 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
714,Do Nothing,Sample,1D,SPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV2 1D:4,4/26/2018,7:16:56 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
715,Do Nothing,Sample,1D,SPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV2 1D:5,4/26/2018,7:59:37 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
716,Do Nothing,Sample,1D,SPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV2 1D:6,4/26/2018,8:42:21 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
717,Do Nothing,Sample,1D,SPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV2 1D,4/26/2018,9:25:02 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
718,Do Nothing,Sample,1D,SPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV2 1D:2,4/26/2018,10:07:36 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
719,Do Nothing,Sample,1D,SPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV2 1D:3,4/26/2018,10:50:27 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
720,Do Nothing,Sample,1D,SPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV2 1D:4,4/26/2018,11:33:05 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
721,Do Nothing,Sample,1D,SPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV2 1D:5,4/27/2018,12:15:39 AM,Done,130,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
722,Do Nothing,Sample,1D,SPP L10-5 pg/uL Split 20-1 (250 fg on Col) BT-PV2 1D:6,4/27/2018,12:58:09 AM,Done,130,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
723,Do Nothing,Sample,1D,SPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV2 1D,4/27/2018,1:40:47 AM,Done,131,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
724,Do Nothing,Sample,1D,SPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV2 1D:2,4/27/2018,2:23:20 AM,Done,131,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
725,Do Nothing,Sample,1D,SPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV2 1D:3,4/27/2018,3:06:05 AM,Done,131,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
726,Do Nothing,Sample,1D,SPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV2 1D:4,4/27/2018,3:48:43 AM,Done,131,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
727,Do Nothing,Sample,1D,SPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV2 1D:5,4/27/2018,4:30:37 AM,Done,131,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
728,Do Nothing,Sample,1D,SPP L11-10 pg/uL Split 20-1 (500 fg on Col) BT-PV2 1D:6,4/27/2018,5:13:11 AM,Done,131,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
729,Do Nothing,Sample,1D,,4/27/2018,5:21:55 AM,Error,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
730,Do Nothing,Sample,1D,SPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV2 1D,4/27/2018,8:37:26 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
731,Do Nothing,Sample,1D,SPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV2 1D:2,4/27/2018,9:19:25 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
732,Do Nothing,Sample,1D,SPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV2 1D:3,4/27/2018,10:02:31 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
733,Do Nothing,Sample,1D,SPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV2 1D:4,4/27/2018,10:45:49 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
734,Do Nothing,Sample,1D,SPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV2 1D:5,4/27/2018,11:28:19 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
735,Do Nothing,Sample,1D,SPP L12-15 pg/uL Split 20-1 (750 fg on Col) BT-PV2 1D:6,4/27/2018,12:10:54 PM,Done,132,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
736,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D,4/27/2018,12:53:28 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
737,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:2,4/27/2018,1:36:06 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
738,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:3,4/27/2018,2:19:14 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
739,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:4,4/27/2018,3:02:30 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
740,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:5,4/27/2018,3:45:06 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
741,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:6,4/27/2018,4:27:37 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
742,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:7,4/27/2018,5:10:55 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
743,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:8,4/27/2018,5:53:33 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
744,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:9,4/27/2018,6:36:10 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
745,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:10,4/27/2018,7:18:43 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
746,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:11,4/27/2018,8:01:29 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
747,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:12,4/27/2018,8:43:49 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
748,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:13,4/27/2018,9:26:30 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
749,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:14,4/27/2018,10:09:12 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
750,Do Nothing,Sample,1D,SPP L13-20 pg/uL Split 20-1 (1 pg on Col) BT-PV2 1D:15,4/27/2018,10:51:36 PM,Done,133,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
751,Do Nothing,Sample,1D,SPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV2 1D,4/27/2018,11:34:07 PM,Done,134,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
752,Do Nothing,Sample,1D,SPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV2 1D:2,4/28/2018,12:16:43 AM,Done,134,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
753,Do Nothing,Sample,1D,SPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV2 1D:3,4/28/2018,12:59:28 AM,Done,134,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
754,Do Nothing,Sample,1D,SPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV2 1D:4,4/28/2018,1:41:51 AM,Done,134,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
755,Do Nothing,Sample,1D,SPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV2 1D:5,4/28/2018,2:24:30 AM,Done,134,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
756,Do Nothing,Sample,1D,SPP L14-50 pg/uL Split 20-1 (2.5 pg on Col) BT-PV2 1D:6,4/28/2018,3:07:09 AM,Done,134,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
757,Do Nothing,Sample,1D,SPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV2 1D,4/28/2018,3:50:05 AM,Done,135,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
758,Do Nothing,Sample,1D,SPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV2 1D:2,4/28/2018,4:32:31 AM,Done,135,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
759,Do Nothing,Sample,1D,SPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV2 1D:3,4/28/2018,5:15:12 AM,Done,135,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
760,Do Nothing,Sample,1D,SPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV2 1D:4,4/28/2018,5:57:44 AM,Done,135,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
761,Do Nothing,Sample,1D,SPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV2 1D:5,4/28/2018,6:40:23 AM,Done,135,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
762,Do Nothing,Sample,1D,SPP L15-100 pg/uL Split 20-1 (5 pg on Col) BT-PV2 1D:6,4/28/2018,7:22:17 AM,Done,135,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
763,Do Nothing,Sample,1D,SPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV2 1D,4/28/2018,8:04:50 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
764,Do Nothing,Sample,1D,SPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV2 1D:2,4/28/2018,8:47:37 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
765,Do Nothing,Sample,1D,SPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV2 1D:3,4/28/2018,9:30:06 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
766,Do Nothing,Sample,1D,SPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV2 1D:4,4/28/2018,10:13:04 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
767,Do Nothing,Sample,1D,SPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV2 1D:5,4/28/2018,10:55:41 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
768,Do Nothing,Sample,1D,SPP L16-150 pg/uL Split 20-1 (7.5 pg on Col) BT-PV2 1D:6,4/28/2018,11:38:47 AM,Done,136,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
769,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 1D,4/28/2018,12:21:25 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
770,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 1D:2,4/28/2018,1:03:34 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
771,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 1D:3,4/28/2018,1:46:16 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
772,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 1D:4,4/28/2018,2:28:43 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
773,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 1D:5,4/28/2018,3:13:12 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
774,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 1D:6,4/28/2018,3:55:48 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
775,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV2 1D,4/28/2018,4:38:21 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
776,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV2 1D:2,4/28/2018,5:21:00 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
777,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV2 1D:3,4/28/2018,6:03:34 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
778,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV2 1D:4,4/28/2018,6:46:10 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
779,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV2 1D:5,4/28/2018,7:27:58 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
780,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV2 1D:6,4/28/2018,8:10:37 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
781,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV2 1D,4/28/2018,8:53:04 PM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
782,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV2 1D:2,4/28/2018,9:35:00 PM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
783,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV2 1D:3,4/28/2018,10:17:33 PM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
784,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV2 1D:4,4/28/2018,11:00:11 PM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
785,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV2 1D:5,4/28/2018,11:42:41 PM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
786,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV2 1D:6,4/29/2018,12:24:32 AM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
787,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV2 1D,4/29/2018,1:06:17 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
788,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV2 1D:2,4/29/2018,1:48:52 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
789,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV2 1D:3,4/29/2018,2:31:34 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
790,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV2 1D:4,4/29/2018,3:14:11 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
791,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV2 1D:5,4/29/2018,3:56:34 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
792,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV2 1D:6,4/29/2018,4:39:11 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
793,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV2 1D,4/29/2018,5:21:42 AM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
794,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV2 1D:2,4/29/2018,6:03:36 AM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
795,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV2 1D:3,4/29/2018,6:46:18 AM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
796,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV2 1D:4,4/29/2018,7:28:01 AM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
797,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV2 1D:5,4/29/2018,8:10:26 AM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
798,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV2 1D:6,4/29/2018,8:53:19 AM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
799,Do Nothing,Sample,1D,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 1D,4/29/2018,9:35:06 AM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
800,Do Nothing,Sample,1D,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 1D:2,4/29/2018,10:17:34 AM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
801,Do Nothing,Sample,1D,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 1D:3,4/29/2018,11:00:05 AM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
