,QC Method,Type,Folder,Name,Date,Time,Status,Vial,AS Method,Chromatographic Method,MS Method,DP Method,Update Calibration,Cal. Std. to Replace
540,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV1 1D,4/28/2018,2:13:54 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
541,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV1 1D:2,4/28/2018,2:59:19 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
542,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV1 1D:3,4/28/2018,3:44:23 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
543,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV1 1D:4,4/28/2018,4:29:44 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
544,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV1 1D:5,4/28/2018,5:14:56 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
545,Do Nothing,Sample,1D,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV1 1D:6,4/28/2018,6:00:02 PM,Done,137,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
546,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV1 1D,4/28/2018,6:45:03 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
547,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV1 1D:2,4/28/2018,7:30:13 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
548,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV1 1D:3,4/28/2018,8:15:11 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
549,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV1 1D:4,4/28/2018,9:00:38 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
550,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV1 1D:5,4/28/2018,9:45:45 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
551,Do Nothing,Sample,1D,SPP L18-500 pg/uL Split 20-1 (25 pg on Col) BT-PV1 1D:6,4/28/2018,10:30:51 PM,Done,138,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
552,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV1 1D,4/28/2018,11:15:49 PM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
553,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV1 1D:2,4/29/2018,12:00:44 AM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
554,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV1 1D:3,4/29/2018,12:46:06 AM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
555,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV1 1D:4,4/29/2018,1:31:16 AM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
556,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV1 1D:5,4/29/2018,2:16:17 AM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
557,Do Nothing,Sample,1D,SPP L19-1000 pg/uL Split 20-1 (50 pg on Col) BT-PV1 1D:6,4/29/2018,3:01:22 AM,Done,139,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
558,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV1 1D,4/29/2018,3:46:43 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
559,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV1 1D:2,4/29/2018,4:31:49 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
560,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV1 1D:3,4/29/2018,5:16:53 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
561,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV1 1D:4,4/29/2018,6:02:04 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
562,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV1 1D:5,4/29/2018,6:47:00 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
563,Do Nothing,Sample,1D,SPP L20-1500 pg/uL Split 20-1 (75 pg on Col) BT-PV1 1D:6,4/29/2018,7:32:03 AM,Done,140,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
564,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV1 1D,4/29/2018,8:17:01 AM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
565,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV1 1D:2,4/29/2018,9:02:07 AM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
566,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV1 1D:3,4/29/2018,9:47:23 AM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
567,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV1 1D:4,4/29/2018,10:32:22 AM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
568,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV1 1D:5,4/29/2018,11:17:32 AM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
569,Do Nothing,Sample,1D,SPP L21-2000 pg/uL Split 20-1 (100 pg on Col) BT-PV1 1D:6,4/29/2018,12:02:45 PM,Done,141,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
570,Do Nothing,Sample,1D,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV1 1D,4/29/2018,12:47:48 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
571,Do Nothing,Sample,1D,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV1 1D:2,4/29/2018,1:33:09 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
572,Do Nothing,Sample,1D,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV1 1D:3,4/29/2018,2:18:31 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
573,Do Nothing,Sample,1D,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV1 1D:4,4/29/2018,3:03:41 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
574,Do Nothing,Sample,1D,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV1 1D:5,4/29/2018,3:49:01 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
575,Do Nothing,Sample,1D,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV1 1D:6,4/29/2018,4:34:00 PM,Done,142,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
576,Do Nothing,Sample,1D,SPP L23-10000 pg/uL Split 20-1 (500 pg on Col) BT-PV1 1D,4/29/2018,5:19:05 PM,Done,143,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
577,Do Nothing,Sample,1D,SPP L23-10000 pg/uL Split 20-1 (500 pg on Col) BT-PV1 1D:2,4/29/2018,6:04:25 PM,Done,143,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
578,Do Nothing,Sample,1D,SPP L23-10000 pg/uL Split 20-1 (500 pg on Col) BT-PV1 1D:3,4/29/2018,6:49:15 PM,Done,143,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
579,Do Nothing,Sample,1D,SPP L23-10000 pg/uL Split 20-1 (500 pg on Col) BT-PV1 1D:4,4/29/2018,7:34:19 PM,Done,143,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
580,Do Nothing,Sample,1D,SPP L23-10000 pg/uL Split 20-1 (500 pg on Col) BT-PV1 1D:5,4/29/2018,8:19:18 PM,Done,143,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
581,Do Nothing,Sample,1D,SPP L23-10000 pg/uL Split 20-1 (500 pg on Col) BT-PV1 1D:6,4/29/2018,9:04:28 PM,Done,143,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
582,Do Nothing,Sample,1D,SPP L24-15000 pg/uL Split 20-1 (750 pg on Col) BT-PV1 1D,4/29/2018,9:49:31 PM,Done,144,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
583,Do Nothing,Sample,1D,SPP L24-15000 pg/uL Split 20-1 (750 pg on Col) BT-PV1 1D:2,4/29/2018,10:34:29 PM,Done,144,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
584,Do Nothing,Sample,1D,SPP L24-15000 pg/uL Split 20-1 (750 pg on Col) BT-PV1 1D:3,4/29/2018,11:19:33 PM,Done,144,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
585,Do Nothing,Sample,1D,SPP L24-15000 pg/uL Split 20-1 (750 pg on Col) BT-PV1 1D:4,4/30/2018,12:04:37 AM,Done,144,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
586,Do Nothing,Sample,1D,SPP L24-15000 pg/uL Split 20-1 (750 pg on Col) BT-PV1 1D:5,4/30/2018,12:49:31 AM,Done,144,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
587,Do Nothing,Sample,1D,SPP L24-15000 pg/uL Split 20-1 (750 pg on Col) BT-PV1 1D:6,4/30/2018,1:34:36 AM,Done,144,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
588,Do Nothing,Sample,1D,SPP L25-20000 pg/uL Split 20-1 (1 ng on Col) BT-PV1 1D,4/30/2018,2:19:50 AM,Done,145,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
589,Do Nothing,Sample,1D,SPP L25-20000 pg/uL Split 20-1 (1 ng on Col) BT-PV1 1D:2,4/30/2018,3:04:50 AM,Done,145,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
590,Do Nothing,Sample,1D,SPP L25-20000 pg/uL Split 20-1 (1 ng on Col) BT-PV1 1D:3,4/30/2018,3:49:59 AM,Done,145,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
591,Do Nothing,Sample,1D,SPP L25-20000 pg/uL Split 20-1 (1 ng on Col) BT-PV1 1D:4,4/30/2018,4:34:51 AM,Done,145,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
592,Do Nothing,Sample,1D,SPP L25-20000 pg/uL Split 20-1 (1 ng on Col) BT-PV1 1D:5,4/30/2018,5:19:48 AM,Done,145,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
593,Do Nothing,Sample,1D,SPP L25-20000 pg/uL Split 20-1 (1 ng on Col) BT-PV1 1D:6,4/30/2018,6:04:45 AM,Done,145,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
594,Do Nothing,Sample,1D,DCM Blank:2,4/30/2018,6:51:00 AM,Done,150,Agilent 5uL syringe 1uL injection - Clean syrnige,Pest 1D,Pest 1D,,,
595,Do Nothing,Sample,1D,DCM Blank:3,4/30/2018,7:37:12 AM,Done,150,Agilent 5uL syringe 1uL injection - Clean syrnige,Pest 1D,Pest 1D,,,
596,Do Nothing,Sample,1D,DCM Blank:4,4/30/2018,8:23:46 AM,Done,150,Agilent 5uL syringe 1uL injection - Clean syrnige,Pest 1D,Pest 1D,,,
597,Do Nothing,Sample,1D,DCM Blank - Carry Over Check,4/30/2018,9:08:57 AM,Done,150,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
598,Do Nothing,Sample,1D,DCM Blank - Carry Over Check:2,4/30/2018,9:54:03 AM,Done,150,Agilent 5uL syringe 1uL injection,Pest 1D,Pest 1D,,,
599,,Pause,Acquired Samples,,4/30/2018,9:54:04 AM,Paused,,,,,,,
600,Do Nothing,Auto-Tune,GCxGC,Auto-Tune,5/1/2018,10:36:33 AM,Acquisition 1 of 4: Initializing,1,,Pest GCxGC,Pest GCxGC,,,
601,Do Nothing,Source and Analyzer Focus,GCxGC,Auto-Tune - Source and Analyzer Focus,5/1/2018,11:03:48 AM,Done,1,,Pest GCxGC,Pest GCxGC,,,
602,Do Nothing,Mass Calibration,GCxGC,Auto-Tune - Mass Calibration,5/1/2018,11:04:53 AM,Done,1,,Pest GCxGC,Pest GCxGC,,,
603,Do Nothing,Gain Optimization,GCxGC,Auto-Tune - Gain Optimization,5/1/2018,11:09:10 AM,Done,1,,Pest GCxGC,Pest GCxGC,,,
604,Do Nothing,Tune Validation,GCxGC,Auto-Tune - Tune Validation,5/1/2018,11:11:15 AM,Done,1,,Pest GCxGC,Pest GCxGC,,,
605,Do Nothing,Auto-Tune,GCxGC,Auto-Tune,5/1/2018,11:11:15 AM,Acquisition 4 of 4: Done,1,,Pest GCxGC,Pest GCxGC,,,
606,,Pause,Acquired Samples,,5/1/2018,11:11:16 AM,Paused,,,,,,,
607,Do Nothing,Sample,GCxGC,DCM Blank,5/1/2018,12:38:15 PM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
608,Do Nothing,Sample,GCxGC,DCM Blank:2,5/1/2018,1:24:17 PM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
609,Do Nothing,Sample,GCxGC,SPP L1-0.02 pg/uL Split 20-1 (1 fg on Col) BT-PV1 GCxGC,5/1/2018,2:10:27 PM,Done,121,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
610,Do Nothing,Sample,GCxGC,SPP L1-0.02 pg/uL Split 20-1 (1 fg on Col) BT-PV1 GCxGC:2,5/1/2018,2:56:28 PM,Done,121,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
611,Do Nothing,Sample,GCxGC,SPP L1-0.02 pg/uL Split 20-1 (1 fg on Col) BT-PV1 GCxGC:3,5/1/2018,3:42:10 PM,Done,121,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
612,Do Nothing,Sample,GCxGC,SPP L1-0.02 pg/uL Split 20-1 (1 fg on Col) BT-PV1 GCxGC:4,5/1/2018,4:28:16 PM,Done,121,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
613,Do Nothing,Sample,GCxGC,SPP L1-0.02 pg/uL Split 20-1 (1 fg on Col) BT-PV1 GCxGC:5,5/1/2018,5:14:11 PM,Done,121,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
614,Do Nothing,Sample,GCxGC,SPP L1-0.02 pg/uL Split 20-1 (1 fg on Col) BT-PV1 GCxGC:6,5/1/2018,6:00:04 PM,Done,121,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
615,Do Nothing,Sample,GCxGC,SPP L2-0.05 pg/uL Split 20-1 (2.5 fg on Col) BT-PV1 GCxGC,5/1/2018,6:46:24 PM,Done,122,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
616,Do Nothing,Sample,GCxGC,SPP L2-0.05 pg/uL Split 20-1 (2.5 fg on Col) BT-PV1 GCxGC:2,5/1/2018,7:32:18 PM,Done,122,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
617,Do Nothing,Sample,GCxGC,SPP L2-0.05 pg/uL Split 20-1 (2.5 fg on Col) BT-PV1 GCxGC:3,5/1/2018,8:18:23 PM,Done,122,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
618,Do Nothing,Sample,GCxGC,SPP L2-0.05 pg/uL Split 20-1 (2.5 fg on Col) BT-PV1 GCxGC:4,5/1/2018,9:04:09 PM,Done,122,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
619,Do Nothing,Sample,GCxGC,SPP L2-0.05 pg/uL Split 20-1 (2.5 fg on Col) BT-PV1 GCxGC:5,5/1/2018,9:50:15 PM,Done,122,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
620,Do Nothing,Sample,GCxGC,SPP L2-0.05 pg/uL Split 20-1 (2.5 fg on Col) BT-PV1 GCxGC:6,5/1/2018,10:36:04 PM,Done,122,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
621,Do Nothing,Sample,GCxGC,SPP L3-0.1 pg/uL Split 20-1 (5 fg on Col) BT-PV1 GCxGC,5/1/2018,11:21:58 PM,Done,123,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
622,Do Nothing,Sample,GCxGC,SPP L3-0.1 pg/uL Split 20-1 (5 fg on Col) BT-PV1 GCxGC:2,5/2/2018,12:07:52 AM,Done,123,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
623,Do Nothing,Sample,GCxGC,SPP L3-0.1 pg/uL Split 20-1 (5 fg on Col) BT-PV1 GCxGC:3,5/2/2018,12:54:06 AM,Done,123,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
624,Do Nothing,Sample,GCxGC,SPP L3-0.1 pg/uL Split 20-1 (5 fg on Col) BT-PV1 GCxGC:4,5/2/2018,1:39:58 AM,Done,123,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
625,Do Nothing,Sample,GCxGC,SPP L3-0.1 pg/uL Split 20-1 (5 fg on Col) BT-PV1 GCxGC:5,5/2/2018,2:25:54 AM,Done,123,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
626,Do Nothing,Sample,GCxGC,SPP L3-0.1 pg/uL Split 20-1 (5 fg on Col) BT-PV1 GCxGC:6,5/2/2018,3:11:54 AM,Done,123,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
627,Do Nothing,Sample,GCxGC,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV1 GCxGC,5/2/2018,3:58:06 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
628,Do Nothing,Sample,GCxGC,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV1 GCxGC:2,5/2/2018,4:44:03 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
629,Do Nothing,Sample,GCxGC,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV1 GCxGC:3,5/2/2018,5:30:10 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
630,Do Nothing,Sample,GCxGC,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV1 GCxGC:4,5/2/2018,6:16:08 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
631,Do Nothing,Sample,GCxGC,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV1 GCxGC:5,5/2/2018,7:02:14 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
632,Do Nothing,Sample,GCxGC,SPP L4-0.15 pg/uL Split 20-1 (7.5 fg on Col) BT-PV1 GCxGC:6,5/2/2018,7:48:08 AM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
633,Do Nothing,Sample,GCxGC,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV1 GCxGC,5/2/2018,8:34:08 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
634,Do Nothing,Sample,GCxGC,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV1 GCxGC:2,5/2/2018,9:19:31 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
635,Do Nothing,Sample,GCxGC,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV1 GCxGC:3,5/2/2018,10:05:30 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
636,Do Nothing,Sample,GCxGC,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV1 GCxGC:4,5/2/2018,10:51:38 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
637,Do Nothing,Sample,GCxGC,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV1 GCxGC:5,5/2/2018,11:37:26 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
638,Do Nothing,Sample,GCxGC,SPP L5-0.2 pg/uL Split 20-1 (10 fg on Col) BT-PV1 GCxGC:6,5/2/2018,12:23:32 PM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
639,Do Nothing,Sample,GCxGC,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV1 GCxGC,5/2/2018,1:09:38 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
640,Do Nothing,Sample,GCxGC,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV1 GCxGC:2,5/2/2018,1:55:03 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
641,Do Nothing,Sample,GCxGC,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV1 GCxGC:3,5/2/2018,2:39:52 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
642,Do Nothing,Sample,GCxGC,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV1 GCxGC:4,5/2/2018,3:26:49 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
643,Do Nothing,Sample,GCxGC,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV1 GCxGC:5,5/2/2018,4:13:23 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
644,Do Nothing,Sample,GCxGC,SPP L6-0.5 pg/uL Split 20-1 (25 fg on Col) BT-PV1 GCxGC:6,5/2/2018,4:58:24 PM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
645,Do Nothing,Sample,GCxGC,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV1 GCxGC,5/2/2018,5:44:15 PM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
646,Do Nothing,Sample,GCxGC,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV1 GCxGC:2,5/2/2018,6:29:51 PM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
647,Do Nothing,Sample,GCxGC,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV1 GCxGC:3,5/2/2018,7:16:47 PM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
648,Do Nothing,Sample,GCxGC,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV1 GCxGC:4,5/2/2018,8:03:48 PM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
649,Do Nothing,Sample,GCxGC,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV1 GCxGC:5,5/2/2018,8:50:38 PM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
650,Do Nothing,Sample,GCxGC,SPP L7-1 pg/uL Split 20-1 (50 fg on Col) BT-PV1 GCxGC:6,5/2/2018,9:37:25 PM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
651,Do Nothing,Sample,GCxGC,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV1 GCxGC,5/2/2018,10:24:11 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
652,Do Nothing,Sample,GCxGC,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV1 GCxGC:2,5/2/2018,11:08:22 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
653,Do Nothing,Sample,GCxGC,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV1 GCxGC:3,5/2/2018,11:54:30 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
654,Do Nothing,Sample,GCxGC,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV1 GCxGC:4,5/3/2018,12:40:27 AM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
655,Do Nothing,Sample,GCxGC,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV1 GCxGC:5,5/3/2018,1:26:26 AM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
656,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check,5/3/2018,8:49:42 AM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
657,Do Nothing,Sample,GCxGC,SPP L8-1.5 pg/uL Split 20-1 (75 fg on Col) BT-PV1 GCxGC:7,5/3/2018,9:36:09 AM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
658,Do Nothing,Sample,GCxGC,SPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC,5/3/2018,10:22:39 AM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
659,Do Nothing,Sample,GCxGC,SPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:2,5/3/2018,11:08:50 AM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
660,Do Nothing,Sample,GCxGC,SPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:3,5/3/2018,11:55:00 AM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
661,Do Nothing,Sample,GCxGC,SPP L9-2 pg/uL Split 20-1 (100 fg on Col) BT-PV1 GCxGC:4,5/3/2018,12:40:57 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
